fecha,cod_ine,CCAA,total,tipo
2020-03-06,18,Ceuta,0,uci
2020-03-09,18,Ceuta,0,uci
2020-03-10,18,Ceuta,0,uci
2020-03-11,18,Ceuta,0,uci
2020-03-12,18,Ceuta,0,uci
2020-03-13,18,Ceuta,0,uci
2020-03-16,18,Ceuta,0,uci
2020-03-17,18,Ceuta,0,uci
2020-03-18,18,Ceuta,0,uci
2020-03-19,18,Ceuta,0,uci
2020-03-20,18,Ceuta,0,uci
2020-03-21,18,Ceuta,0,uci
2020-03-22,18,Ceuta,0,uci
2020-03-23,18,Ceuta,0,uci
2020-03-24,18,Ceuta,0,uci
2020-03-25,18,Ceuta,1,uci
2020-03-26,18,Ceuta,2,uci
2020-03-27,18,Ceuta,2,uci
2020-03-28,18,Ceuta,2,uci
2020-03-29,18,Ceuta,2,uci
2020-03-30,18,Ceuta,2,uci
2020-03-31,18,Ceuta,3,uci
2020-04-01,18,Ceuta,3,uci
2020-04-02,18,Ceuta,3,uci
2020-04-03,18,Ceuta,3,uci
2020-04-04,18,Ceuta,4,uci
2020-04-05,18,Ceuta,4,uci
2020-04-06,18,Ceuta,4,uci
2020-04-07,18,Ceuta,4,uci
2020-04-08,18,Ceuta,4,uci
2020-04-09,18,Ceuta,4,uci
2020-04-10,18,Ceuta,4,uci
2020-04-11,18,Ceuta,4,uci
2020-04-12,18,Ceuta,4,uci
2020-04-13,18,Ceuta,4,uci
2020-04-14,18,Ceuta,4,uci
2020-04-15,18,Ceuta,4,uci
2020-03-04,10,C. Valenciana,0,uci
2020-03-05,10,C. Valenciana,0,uci
2020-03-06,10,C. Valenciana,1,uci
2020-03-09,10,C. Valenciana,1,uci
2020-03-10,10,C. Valenciana,1,uci
2020-03-11,10,C. Valenciana,1,uci
2020-03-12,10,C. Valenciana,2,uci
2020-03-13,10,C. Valenciana,2,uci
2020-03-16,10,C. Valenciana,4,uci
2020-03-17,10,C. Valenciana,27,uci
2020-03-18,10,C. Valenciana,40,uci
2020-03-19,10,C. Valenciana,52,uci
2020-03-20,10,C. Valenciana,71,uci
2020-03-21,10,C. Valenciana,84,uci
2020-03-22,10,C. Valenciana,113,uci
2020-03-23,10,C. Valenciana,138,uci
2020-03-24,10,C. Valenciana,161,uci
2020-03-25,10,C. Valenciana,198,uci
2020-03-26,10,C. Valenciana,230,uci
2020-03-27,10,C. Valenciana,252,uci
2020-03-28,10,C. Valenciana,282,uci
2020-03-29,10,C. Valenciana,309,uci
2020-03-30,10,C. Valenciana,336,uci
2020-03-31,10,C. Valenciana,356,uci
2020-04-01,10,C. Valenciana,365,uci
2020-04-02,10,C. Valenciana,379,uci
2020-04-03,10,C. Valenciana,386,uci
2020-04-04,10,C. Valenciana,386,uci
2020-04-05,10,C. Valenciana,381,uci
2020-04-06,10,C. Valenciana,384,uci
2020-04-07,10,C. Valenciana,384,uci
2020-04-08,10,C. Valenciana,371,uci
2020-04-09,10,C. Valenciana,541,uci
2020-04-10,10,C. Valenciana,561,uci
2020-04-11,10,C. Valenciana,565,uci
2020-04-12,10,C. Valenciana,567,uci
2020-04-13,10,C. Valenciana,576,uci
2020-04-14,10,C. Valenciana,581,uci
2020-04-15,10,C. Valenciana,588,uci
2020-03-04,11,Extremadura,0,uci
2020-03-05,11,Extremadura,0,uci
2020-03-06,11,Extremadura,0,uci
2020-03-09,11,Extremadura,0,uci
2020-03-10,11,Extremadura,0,uci
2020-03-11,11,Extremadura,1,uci
2020-03-12,11,Extremadura,1,uci
2020-03-13,11,Extremadura,1,uci
2020-03-16,11,Extremadura,1,uci
2020-03-17,11,Extremadura,2,uci
2020-03-18,11,Extremadura,3,uci
2020-03-19,11,Extremadura,3,uci
2020-03-20,11,Extremadura,4,uci
2020-03-21,11,Extremadura,6,uci
2020-03-22,11,Extremadura,8,uci
2020-03-23,11,Extremadura,13,uci
2020-03-24,11,Extremadura,20,uci
2020-03-25,11,Extremadura,28,uci
2020-03-26,11,Extremadura,34,uci
2020-03-27,11,Extremadura,40,uci
2020-03-28,11,Extremadura,40,uci
2020-03-29,11,Extremadura,41,uci
2020-03-30,11,Extremadura,43,uci
2020-03-31,11,Extremadura,51,uci
2020-04-01,11,Extremadura,58,uci
2020-04-02,11,Extremadura,62,uci
2020-04-03,11,Extremadura,64,uci
2020-04-04,11,Extremadura,64,uci
2020-04-05,11,Extremadura,66,uci
2020-04-06,11,Extremadura,66,uci
2020-04-07,11,Extremadura,70,uci
2020-04-08,11,Extremadura,98,uci
2020-04-09,11,Extremadura,99,uci
2020-04-10,11,Extremadura,101,uci
2020-04-11,11,Extremadura,104,uci
2020-04-12,11,Extremadura,106,uci
2020-04-13,11,Extremadura,108,uci
2020-04-14,11,Extremadura,108,uci
2020-04-15,11,Extremadura,109,uci
2020-03-04,12,Galicia,0,uci
2020-03-05,12,Galicia,0,uci
2020-03-06,12,Galicia,0,uci
2020-03-09,12,Galicia,0,uci
2020-03-10,12,Galicia,2,uci
2020-03-11,12,Galicia,2,uci
2020-03-12,12,Galicia,2,uci
2020-03-13,12,Galicia,2,uci
2020-03-16,12,Galicia,9,uci
2020-03-17,12,Galicia,9,uci
2020-03-18,12,Galicia,12,uci
2020-03-19,12,Galicia,15,uci
2020-03-20,12,Galicia,19,uci
2020-03-21,12,Galicia,29,uci
2020-03-22,12,Galicia,35,uci
2020-03-23,12,Galicia,47,uci
2020-03-24,12,Galicia,55,uci
2020-03-25,12,Galicia,69,uci
2020-03-26,12,Galicia,86,uci
2020-03-27,12,Galicia,98,uci
2020-03-28,12,Galicia,112,uci
2020-03-29,12,Galicia,123,uci
2020-03-30,12,Galicia,134,uci
2020-03-31,12,Galicia,149,uci
2020-04-01,12,Galicia,158,uci
2020-04-02,12,Galicia,165,uci
2020-04-03,12,Galicia,178,uci
2020-04-04,12,Galicia,178,uci
2020-04-05,12,Galicia,170,uci
2020-04-06,12,Galicia,170,uci
2020-04-07,12,Galicia,162,uci
2020-04-08,12,Galicia,158,uci
2020-04-09,12,Galicia,155,uci
2020-04-10,12,Galicia,151,uci
2020-04-11,12,Galicia,144,uci
2020-04-12,12,Galicia,140,uci
2020-04-13,12,Galicia,136,uci
2020-04-14,12,Galicia,133,uci
2020-04-15,12,Galicia,128,uci
2020-03-04,13,Madrid,2,uci
2020-03-05,13,Madrid,2,uci
2020-03-06,13,Madrid,2,uci
2020-03-09,13,Madrid,53,uci
2020-03-10,13,Madrid,77,uci
2020-03-11,13,Madrid,102,uci
2020-03-12,13,Madrid,135,uci
2020-03-13,13,Madrid,180,uci
2020-03-16,13,Madrid,253,uci
2020-03-17,13,Madrid,340,uci
2020-03-18,13,Madrid,491,uci
2020-03-19,13,Madrid,590,uci
2020-03-20,13,Madrid,678,uci
2020-03-21,13,Madrid,767,uci
2020-03-22,13,Madrid,834,uci
2020-03-23,13,Madrid,942,uci
2020-03-24,13,Madrid,1050,uci
2020-03-25,13,Madrid,1150,uci
2020-03-26,13,Madrid,1221,uci
2020-03-27,13,Madrid,1312,uci
2020-03-28,13,Madrid,1404,uci
2020-03-29,13,Madrid,1429,uci
2020-03-30,13,Madrid,1460,uci
2020-03-31,13,Madrid,1514,uci
2020-04-01,13,Madrid,1514,uci
2020-04-02,13,Madrid,1528,uci
2020-04-03,13,Madrid,1506,uci
2020-04-04,13,Madrid,1498,uci
2020-04-05,13,Madrid,1499,uci
2020-04-06,13,Madrid,1510,uci
2020-04-07,13,Madrid,1494,uci
2020-04-08,13,Madrid,1450,uci
2020-04-09,13,Madrid,1433,uci
2020-04-10,13,Madrid,1399,uci
2020-04-11,13,Madrid,1376,uci
2020-04-12,13,Madrid,1332,uci
2020-04-13,13,Madrid,1327,uci
2020-04-14,13,Madrid,1299,uci
2020-04-15,13,Madrid,1244,uci
2020-03-04,19,Melilla,0,uci
2020-03-05,19,Melilla,0,uci
2020-03-06,19,Melilla,0,uci
2020-03-09,19,Melilla,0,uci
2020-03-10,19,Melilla,0,uci
2020-03-11,19,Melilla,0,uci
2020-03-12,19,Melilla,0,uci
2020-03-13,19,Melilla,0,uci
2020-03-16,19,Melilla,0,uci
2020-03-17,19,Melilla,0,uci
2020-03-18,19,Melilla,0,uci
2020-03-19,19,Melilla,0,uci
2020-03-20,19,Melilla,1,uci
2020-03-21,19,Melilla,1,uci
2020-03-22,19,Melilla,1,uci
2020-03-23,19,Melilla,1,uci
2020-03-24,19,Melilla,1,uci
2020-03-25,19,Melilla,2,uci
2020-03-26,19,Melilla,2,uci
2020-03-27,19,Melilla,2,uci
2020-03-28,19,Melilla,2,uci
2020-03-29,19,Melilla,2,uci
2020-03-30,19,Melilla,3,uci
2020-03-31,19,Melilla,3,uci
2020-04-01,19,Melilla,3,uci
2020-04-02,19,Melilla,3,uci
2020-04-03,19,Melilla,3,uci
2020-04-04,19,Melilla,3,uci
2020-04-05,19,Melilla,3,uci
2020-04-06,19,Melilla,3,uci
2020-04-07,19,Melilla,3,uci
2020-04-08,19,Melilla,3,uci
2020-04-09,19,Melilla,3,uci
2020-04-10,19,Melilla,3,uci
2020-04-11,19,Melilla,3,uci
2020-04-12,19,Melilla,3,uci
2020-04-13,19,Melilla,3,uci
2020-04-14,19,Melilla,3,uci
2020-04-15,19,Melilla,3,uci
2020-03-04,14,Murcia,0,uci
2020-03-05,14,Murcia,0,uci
2020-03-06,14,Murcia,0,uci
2020-03-09,14,Murcia,0,uci
2020-03-10,14,Murcia,0,uci
2020-03-11,14,Murcia,0,uci
2020-03-12,14,Murcia,1,uci
2020-03-13,14,Murcia,1,uci
2020-03-16,14,Murcia,2,uci
2020-03-17,14,Murcia,3,uci
2020-03-18,14,Murcia,4,uci
2020-03-19,14,Murcia,6,uci
2020-03-20,14,Murcia,11,uci
2020-03-21,14,Murcia,14,uci
2020-03-22,14,Murcia,16,uci
2020-03-23,14,Murcia,23,uci
2020-03-24,14,Murcia,26,uci
2020-03-25,14,Murcia,33,uci
2020-03-26,14,Murcia,36,uci
2020-03-27,14,Murcia,53,uci
2020-03-28,14,Murcia,58,uci
2020-03-29,14,Murcia,58,uci
2020-03-30,14,Murcia,58,uci
2020-03-31,14,Murcia,59,uci
2020-04-01,14,Murcia,59,uci
2020-04-02,14,Murcia,68,uci
2020-04-03,14,Murcia,72,uci
2020-04-04,14,Murcia,79,uci
2020-04-05,14,Murcia,80,uci
2020-04-06,14,Murcia,81,uci
2020-04-07,14,Murcia,84,uci
2020-04-08,14,Murcia,86,uci
2020-04-09,14,Murcia,87,uci
2020-04-10,14,Murcia,88,uci
2020-04-11,14,Murcia,88,uci
2020-04-12,14,Murcia,91,uci
2020-04-13,14,Murcia,94,uci
2020-04-14,14,Murcia,96,uci
2020-04-15,14,Murcia,97,uci
2020-03-04,15,Navarra,1,uci
2020-03-05,15,Navarra,1,uci
2020-03-06,15,Navarra,1,uci
2020-03-09,15,Navarra,1,uci
2020-03-10,15,Navarra,2,uci
2020-03-11,15,Navarra,3,uci
2020-03-12,15,Navarra,3,uci
2020-03-13,15,Navarra,4,uci
2020-03-16,15,Navarra,5,uci
2020-03-17,15,Navarra,10,uci
2020-03-18,15,Navarra,10,uci
2020-03-19,15,Navarra,11,uci
2020-03-20,15,Navarra,19,uci
2020-03-21,15,Navarra,25,uci
2020-03-22,15,Navarra,30,uci
2020-03-23,15,Navarra,40,uci
2020-03-24,15,Navarra,45,uci
2020-03-25,15,Navarra,51,uci
2020-03-26,15,Navarra,54,uci
2020-03-27,15,Navarra,75,uci
2020-03-28,15,Navarra,84,uci
2020-03-29,15,Navarra,90,uci
2020-03-30,15,Navarra,96,uci
2020-03-31,15,Navarra,99,uci
2020-04-01,15,Navarra,104,uci
2020-04-02,15,Navarra,108,uci
2020-04-03,15,Navarra,119,uci
2020-04-04,15,Navarra,120,uci
2020-04-05,15,Navarra,123,uci
2020-04-06,15,Navarra,124,uci
2020-04-07,15,Navarra,124,uci
2020-04-08,15,Navarra,124,uci
2020-04-09,15,Navarra,124,uci
2020-04-10,15,Navarra,124,uci
2020-04-11,15,Navarra,124,uci
2020-04-12,15,Navarra,124,uci
2020-04-13,15,Navarra,124,uci
2020-04-14,15,Navarra,124,uci
2020-04-15,15,Navarra,124,uci
2020-03-04,16,País Vasco,0,uci
2020-03-05,16,País Vasco,0,uci
2020-03-06,16,País Vasco,1,uci
2020-03-09,16,País Vasco,5,uci
2020-03-10,16,País Vasco,5,uci
2020-03-11,16,País Vasco,15,uci
2020-03-12,16,País Vasco,18,uci
2020-03-13,16,País Vasco,20,uci
2020-03-16,16,País Vasco,29,uci
2020-03-17,16,País Vasco,33,uci
2020-03-18,16,País Vasco,37,uci
2020-03-19,16,País Vasco,44,uci
2020-03-20,16,País Vasco,53,uci
2020-03-21,16,País Vasco,71,uci
2020-03-22,16,País Vasco,81,uci
2020-03-23,16,País Vasco,92,uci
2020-03-24,16,País Vasco,106,uci
2020-03-25,16,País Vasco,119,uci
2020-03-26,16,País Vasco,137,uci
2020-03-27,16,País Vasco,154,uci
2020-03-28,16,País Vasco,176,uci
2020-03-29,16,País Vasco,271,uci
2020-03-30,16,País Vasco,293,uci
2020-03-31,16,País Vasco,307,uci
2020-04-01,16,País Vasco,324,uci
2020-04-02,16,País Vasco,344,uci
2020-04-03,16,País Vasco,363,uci
2020-04-04,16,País Vasco,377,uci
2020-04-05,16,País Vasco,404,uci
2020-04-06,16,País Vasco,410,uci
2020-04-07,16,País Vasco,417,uci
2020-04-08,16,País Vasco,430,uci
2020-04-09,16,País Vasco,433,uci
2020-04-10,16,País Vasco,442,uci
2020-04-11,16,País Vasco,453,uci
2020-04-12,16,País Vasco,459,uci
2020-04-13,16,País Vasco,464,uci
2020-04-14,16,País Vasco,470,uci
2020-04-15,16,País Vasco,471,uci
2020-03-04,17,La Rioja,0,uci
2020-03-05,17,La Rioja,0,uci
2020-03-06,17,La Rioja,0,uci
2020-03-09,17,La Rioja,1,uci
2020-03-10,17,La Rioja,1,uci
2020-03-11,17,La Rioja,1,uci
2020-03-12,17,La Rioja,1,uci
2020-03-13,17,La Rioja,2,uci
2020-03-16,17,La Rioja,13,uci
2020-03-17,17,La Rioja,13,uci
2020-03-18,17,La Rioja,13,uci
2020-03-19,17,La Rioja,15,uci
2020-03-20,17,La Rioja,15,uci
2020-03-21,17,La Rioja,17,uci
2020-03-22,17,La Rioja,17,uci
2020-03-23,17,La Rioja,22,uci
2020-03-24,17,La Rioja,24,uci
2020-03-25,17,La Rioja,33,uci
2020-03-26,17,La Rioja,36,uci
2020-03-27,17,La Rioja,43,uci
2020-03-28,17,La Rioja,43,uci
2020-03-29,17,La Rioja,43,uci
2020-03-30,17,La Rioja,43,uci
2020-03-31,17,La Rioja,51,uci
2020-04-01,17,La Rioja,54,uci
2020-04-02,17,La Rioja,57,uci
2020-04-03,17,La Rioja,64,uci
2020-04-04,17,La Rioja,64,uci
2020-04-05,17,La Rioja,66,uci
2020-04-06,17,La Rioja,66,uci
2020-04-07,17,La Rioja,66,uci
2020-04-08,17,La Rioja,68,uci
2020-04-09,17,La Rioja,69,uci
2020-04-10,17,La Rioja,71,uci
2020-04-11,17,La Rioja,73,uci
2020-04-12,17,La Rioja,73,uci
2020-04-13,17,La Rioja,73,uci
2020-04-14,17,La Rioja,74,uci
2020-04-15,17,La Rioja,75,uci
2020-03-04,00,Total,7,uci
2020-03-05,00,Total,9,uci
2020-03-06,00,Total,11,uci
2020-03-09,00,Total,68,uci
2020-03-10,00,Total,100,uci
2020-03-11,00,Total,142,uci
2020-03-12,00,Total,190,uci
2020-03-13,00,Total,272,uci
2020-03-16,00,Total,432,uci
2020-03-17,00,Total,563,uci
2020-03-18,00,Total,774,uci
2020-03-19,00,Total,939,uci
2020-03-20,00,Total,1141,uci
2020-03-21,00,Total,1612,uci
2020-03-22,00,Total,1785,uci
2020-03-23,00,Total,2355,uci
2020-03-24,00,Total,2636,uci
2020-03-25,00,Total,3166,uci
2020-03-26,00,Total,3679,uci
2020-03-27,00,Total,4165,uci
2020-03-28,00,Total,4575,uci
2020-03-29,00,Total,4907,uci
2020-03-30,00,Total,5231,uci
2020-03-31,00,Total,5607,uci
2020-04-01,00,Total,5872,uci
2020-04-02,00,Total,6092,uci
2020-04-03,00,Total,6416,uci
2020-04-04,00,Total,6532,uci
2020-04-05,00,Total,6861,uci
2020-04-06,00,Total,6931,uci
2020-04-07,00,Total,7069,uci
2020-04-08,00,Total,NA,uci
2020-04-09,00,Total,NA,uci
2020-04-10,00,Total,NA,uci
2020-04-11,00,Total,NA,uci
2020-04-12,00,Total,NA,uci
2020-04-13,00,Total,NA,uci
2020-04-14,00,Total,NA,uci
2020-04-15,00,Total,NA,uci
2020-03-16,01,Andalucía,0,altas
2020-03-17,01,Andalucía,0,altas
2020-03-18,01,Andalucía,38,altas
2020-03-19,01,Andalucía,33,altas
2020-03-20,01,Andalucía,72,altas
2020-03-21,01,Andalucía,72,altas
2020-03-22,01,Andalucía,38,altas
2020-03-23,01,Andalucía,50,altas
2020-03-24,01,Andalucía,66,altas
2020-03-25,01,Andalucía,71,altas
2020-03-26,01,Andalucía,77,altas
2020-03-27,01,Andalucía,92,altas
2020-03-28,01,Andalucía,139,altas
2020-03-29,01,Andalucía,148,altas
2020-03-30,01,Andalucía,155,altas
2020-03-31,01,Andalucía,160,altas
2020-04-01,01,Andalucía,182,altas
2020-04-02,01,Andalucía,228,altas
2020-04-03,01,Andalucía,258,altas
2020-04-04,01,Andalucía,463,altas
2020-04-05,01,Andalucía,665,altas
2020-04-06,01,Andalucía,798,altas
2020-04-07,01,Andalucía,900,altas
2020-04-08,01,Andalucía,1041,altas
2020-04-09,01,Andalucía,1193,altas
2020-04-10,01,Andalucía,1437,altas
2020-04-11,01,Andalucía,1630,altas
2020-04-12,01,Andalucía,1838,altas
2020-04-13,01,Andalucía,1967,altas
2020-04-14,01,Andalucía,2032,altas
2020-04-15,01,Andalucía,2224,altas
2020-03-16,02,Aragón,0,altas
2020-03-17,02,Aragón,0,altas
2020-03-18,02,Aragón,0,altas
2020-03-19,02,Aragón,0,altas
2020-03-20,02,Aragón,0,altas
2020-03-21,02,Aragón,0,altas
2020-03-22,02,Aragón,3,altas
2020-03-23,02,Aragón,3,altas
2020-03-24,02,Aragón,3,altas
2020-03-25,02,Aragón,4,altas
2020-03-26,02,Aragón,4,altas
2020-03-27,02,Aragón,8,altas
2020-03-28,02,Aragón,8,altas
2020-03-29,02,Aragón,8,altas
2020-03-30,02,Aragón,174,altas
2020-03-31,02,Aragón,204,altas
2020-04-01,02,Aragón,257,altas
2020-04-02,02,Aragón,320,altas
2020-04-03,02,Aragón,378,altas
2020-04-04,02,Aragón,440,altas
2020-04-05,02,Aragón,537,altas
2020-04-06,02,Aragón,565,altas
2020-04-07,02,Aragón,578,altas
2020-04-08,02,Aragón,659,altas
2020-04-09,02,Aragón,718,altas
2020-04-10,02,Aragón,797,altas
2020-04-11,02,Aragón,888,altas
2020-04-12,02,Aragón,934,altas
2020-04-13,02,Aragón,946,altas
2020-04-14,02,Aragón,963,altas
2020-04-15,02,Aragón,1012,altas
2020-03-16,03,Asturias,3,altas
2020-03-17,03,Asturias,3,altas
2020-03-18,03,Asturias,4,altas
2020-03-19,03,Asturias,4,altas
2020-03-20,03,Asturias,12,altas
2020-03-21,03,Asturias,16,altas
2020-03-22,03,Asturias,20,altas
2020-03-23,03,Asturias,21,altas
2020-03-24,03,Asturias,30,altas
2020-03-25,03,Asturias,35,altas
2020-03-26,03,Asturias,40,altas
2020-03-27,03,Asturias,52,altas
2020-03-28,03,Asturias,65,altas
2020-03-29,03,Asturias,76,altas
2020-03-30,03,Asturias,78,altas
2020-03-31,03,Asturias,90,altas
2020-04-01,03,Asturias,109,altas
2020-04-02,03,Asturias,135,altas
2020-04-03,03,Asturias,154,altas
2020-04-04,03,Asturias,190,altas
2020-04-05,03,Asturias,216,altas
2020-04-06,03,Asturias,222,altas
2020-04-07,03,Asturias,244,altas
2020-04-08,03,Asturias,294,altas
2020-04-09,03,Asturias,340,altas
2020-04-10,03,Asturias,372,altas
2020-04-11,03,Asturias,414,altas
2020-04-12,03,Asturias,430,altas
2020-04-13,03,Asturias,434,altas
2020-04-14,03,Asturias,458,altas
2020-04-15,03,Asturias,487,altas
2020-03-16,04,Baleares,1,altas
2020-03-17,04,Baleares,1,altas
2020-03-18,04,Baleares,4,altas
2020-03-19,04,Baleares,6,altas
2020-03-20,04,Baleares,10,altas
2020-03-21,04,Baleares,11,altas
2020-03-22,04,Baleares,17,altas
2020-03-23,04,Baleares,18,altas
2020-03-24,04,Baleares,19,altas
2020-03-25,04,Baleares,28,altas
2020-03-26,04,Baleares,39,altas
2020-03-27,04,Baleares,67,altas
2020-03-28,04,Baleares,80,altas
2020-03-29,04,Baleares,82,altas
2020-03-30,04,Baleares,100,altas
2020-03-31,04,Baleares,111,altas
2020-04-01,04,Baleares,170,altas
2020-04-02,04,Baleares,239,altas
2020-04-03,04,Baleares,375,altas
2020-04-04,04,Baleares,422,altas
2020-04-05,04,Baleares,461,altas
2020-04-06,04,Baleares,531,altas
2020-04-07,04,Baleares,537,altas
2020-04-08,04,Baleares,616,altas
2020-04-09,04,Baleares,696,altas
2020-04-10,04,Baleares,737,altas
2020-04-11,04,Baleares,757,altas
2020-04-12,04,Baleares,848,altas
2020-04-13,04,Baleares,862,altas
2020-04-14,04,Baleares,871,altas
2020-04-15,04,Baleares,881,altas
2020-03-16,05,Canarias,7,altas
2020-03-17,05,Canarias,8,altas
2020-03-18,05,Canarias,8,altas
2020-03-19,05,Canarias,9,altas
2020-03-20,05,Canarias,6,altas
2020-03-21,05,Canarias,7,altas
2020-03-22,05,Canarias,7,altas
2020-03-23,05,Canarias,7,altas
2020-03-24,05,Canarias,8,altas
2020-03-25,05,Canarias,15,altas
2020-03-26,05,Canarias,18,altas
2020-03-27,05,Canarias,20,altas
2020-03-28,05,Canarias,25,altas
2020-03-29,05,Canarias,30,altas
2020-03-30,05,Canarias,32,altas
2020-03-31,05,Canarias,57,altas
2020-04-01,05,Canarias,77,altas
2020-04-02,05,Canarias,94,altas
2020-04-03,05,Canarias,102,altas
2020-04-04,05,Canarias,123,altas
2020-04-05,05,Canarias,137,altas
2020-04-06,05,Canarias,157,altas
2020-04-07,05,Canarias,186,altas
2020-04-08,05,Canarias,249,altas
2020-04-09,05,Canarias,359,altas
2020-04-10,05,Canarias,386,altas
2020-04-11,05,Canarias,432,altas
2020-04-12,05,Canarias,447,altas
2020-04-13,05,Canarias,458,altas
2020-04-14,05,Canarias,589,altas
2020-04-15,05,Canarias,622,altas
2020-03-16,06,Cantabria,10,altas
2020-03-17,06,Cantabria,10,altas
2020-03-18,06,Cantabria,10,altas
2020-03-19,06,Cantabria,10,altas
2020-03-20,06,Cantabria,10,altas
2020-03-21,06,Cantabria,11,altas
2020-03-22,06,Cantabria,11,altas
2020-03-23,06,Cantabria,11,altas
2020-03-24,06,Cantabria,12,altas
2020-03-25,06,Cantabria,12,altas
2020-03-26,06,Cantabria,14,altas
2020-03-27,06,Cantabria,19,altas
2020-03-28,06,Cantabria,21,altas
2020-03-29,06,Cantabria,25,altas
2020-03-30,06,Cantabria,24,altas
2020-03-31,06,Cantabria,35,altas
2020-04-01,06,Cantabria,43,altas
2020-04-02,06,Cantabria,60,altas
2020-04-03,06,Cantabria,74,altas
2020-04-04,06,Cantabria,99,altas
2020-04-05,06,Cantabria,113,altas
2020-04-06,06,Cantabria,118,altas
2020-04-07,06,Cantabria,129,altas
2020-04-08,06,Cantabria,175,altas
2020-04-09,06,Cantabria,214,altas
2020-04-10,06,Cantabria,265,altas
2020-04-11,06,Cantabria,281,altas
2020-04-12,06,Cantabria,297,altas
2020-04-13,06,Cantabria,317,altas
2020-04-14,06,Cantabria,323,altas
2020-04-15,06,Cantabria,363,altas
2020-03-16,08,Castilla-La Mancha,12,altas
2020-03-17,08,Castilla-La Mancha,12,altas
2020-03-18,08,Castilla-La Mancha,15,altas
2020-03-19,08,Castilla-La Mancha,27,altas
2020-03-20,08,Castilla-La Mancha,34,altas
2020-03-21,08,Castilla-La Mancha,38,altas
2020-03-22,08,Castilla-La Mancha,48,altas
2020-03-23,08,Castilla-La Mancha,51,altas
2020-03-24,08,Castilla-La Mancha,53,altas
2020-03-25,08,Castilla-La Mancha,71,altas
2020-03-26,08,Castilla-La Mancha,95,altas
2020-03-27,08,Castilla-La Mancha,153,altas
2020-03-28,08,Castilla-La Mancha,197,altas
2020-03-29,08,Castilla-La Mancha,236,altas
2020-03-30,08,Castilla-La Mancha,252,altas
2020-03-31,08,Castilla-La Mancha,296,altas
2020-04-01,08,Castilla-La Mancha,397,altas
2020-04-02,08,Castilla-La Mancha,494,altas
2020-04-03,08,Castilla-La Mancha,579,altas
2020-04-04,08,Castilla-La Mancha,657,altas
2020-04-05,08,Castilla-La Mancha,1149,altas
2020-04-06,08,Castilla-La Mancha,1259,altas
2020-04-07,08,Castilla-La Mancha,1353,altas
2020-04-08,08,Castilla-La Mancha,1557,altas
2020-04-09,08,Castilla-La Mancha,1766,altas
2020-04-10,08,Castilla-La Mancha,1982,altas
2020-04-11,08,Castilla-La Mancha,2205,altas
2020-04-12,08,Castilla-La Mancha,2365,altas
2020-04-13,08,Castilla-La Mancha,2532,altas
2020-04-14,08,Castilla-La Mancha,2943,altas
2020-04-15,08,Castilla-La Mancha,2998,altas
2020-03-16,07,Castilla y León,5,altas
2020-03-17,07,Castilla y León,5,altas
2020-03-18,07,Castilla y León,5,altas
2020-03-19,07,Castilla y León,27,altas
2020-03-20,07,Castilla y León,37,altas
2020-03-21,07,Castilla y León,54,altas
2020-03-22,07,Castilla y León,89,altas
2020-03-23,07,Castilla y León,117,altas
2020-03-24,07,Castilla y León,140,altas
2020-03-25,07,Castilla y León,213,altas
2020-03-26,07,Castilla y León,308,altas
2020-03-27,07,Castilla y León,423,altas
2020-03-28,07,Castilla y León,585,altas
2020-03-29,07,Castilla y León,752,altas
2020-03-30,07,Castilla y León,871,altas
2020-03-31,07,Castilla y León,1028,altas
2020-04-01,07,Castilla y León,1259,altas
2020-04-02,07,Castilla y León,1498,altas
2020-04-03,07,Castilla y León,1759,altas
2020-04-04,07,Castilla y León,2021,altas
2020-04-05,07,Castilla y León,2331,altas
2020-04-06,07,Castilla y León,2533,altas
2020-04-07,07,Castilla y León,2711,altas
2020-04-08,07,Castilla y León,2988,altas
2020-04-09,07,Castilla y León,3242,altas
2020-04-10,07,Castilla y León,3506,altas
2020-04-11,07,Castilla y León,3757,altas
2020-04-12,07,Castilla y León,4010,altas
2020-04-13,07,Castilla y León,4154,altas
2020-04-14,07,Castilla y León,4266,altas
2020-04-15,07,Castilla y León,4521,altas
2020-03-16,09,Cataluña,0,altas
2020-03-17,09,Cataluña,0,altas
2020-03-18,09,Cataluña,0,altas
2020-03-19,09,Cataluña,0,altas
2020-03-20,09,Cataluña,150,altas
2020-03-21,09,Cataluña,150,altas
2020-03-22,09,Cataluña,150,altas
2020-03-23,09,Cataluña,644,altas
2020-03-24,09,Cataluña,728,altas
2020-03-25,09,Cataluña,1274,altas
2020-03-26,09,Cataluña,1697,altas
2020-03-27,09,Cataluña,2348,altas
2020-03-28,09,Cataluña,3106,altas
2020-03-29,09,Cataluña,3455,altas
2020-03-30,09,Cataluña,4125,altas
2020-03-31,09,Cataluña,4966,altas
2020-04-01,09,Cataluña,5701,altas
2020-04-02,09,Cataluña,6917,altas
2020-04-03,09,Cataluña,7849,altas
2020-04-04,09,Cataluña,8635,altas
2020-04-05,09,Cataluña,9528,altas
2020-04-06,09,Cataluña,10088,altas
2020-04-07,09,Cataluña,10738,altas
2020-04-08,09,Cataluña,12250,altas
2020-04-09,09,Cataluña,13063,altas
2020-04-10,09,Cataluña,13513,altas
2020-04-11,09,Cataluña,14258,altas
