fecha,cod_ine,CCAA,total,tipo,Pob_CCAA_2019,UCIS_Públicos,UCIS_Privados,UCI_Total
2020-03-12,10,C. Valenciana,76,casos,5003769,450,101,551
2020-03-13,10,C. Valenciana,94,casos,5003769,450,101,551
2020-03-14,10,C. Valenciana,130,casos,5003769,450,101,551
2020-03-15,10,C. Valenciana,409,casos,5003769,450,101,551
2020-03-16,10,C. Valenciana,409,casos,5003769,450,101,551
2020-03-17,10,C. Valenciana,541,casos,5003769,450,101,551
2020-03-18,10,C. Valenciana,726,casos,5003769,450,101,551
2020-03-19,10,C. Valenciana,921,casos,5003769,450,101,551
2020-03-20,10,C. Valenciana,1105,casos,5003769,450,101,551
2020-03-21,10,C. Valenciana,1363,casos,5003769,450,101,551
2020-03-22,10,C. Valenciana,1604,casos,5003769,450,101,551
2020-03-23,10,C. Valenciana,1901,casos,5003769,450,101,551
2020-03-24,10,C. Valenciana,2167,casos,5003769,450,101,551
2020-03-25,10,C. Valenciana,2616,casos,5003769,450,101,551
2020-03-26,10,C. Valenciana,3200,casos,5003769,450,101,551
2020-03-27,10,C. Valenciana,3532,casos,5003769,450,101,551
2020-03-28,10,C. Valenciana,4034,casos,5003769,450,101,551
2020-03-29,10,C. Valenciana,4784,casos,5003769,450,101,551
2020-03-30,10,C. Valenciana,5110,casos,5003769,450,101,551
2020-03-31,10,C. Valenciana,5508,casos,5003769,450,101,551
2020-04-01,10,C. Valenciana,5922,casos,5003769,450,101,551
2020-04-02,10,C. Valenciana,6308,casos,5003769,450,101,551
2020-04-03,10,C. Valenciana,6624,casos,5003769,450,101,551
2020-04-04,10,C. Valenciana,6901,casos,5003769,450,101,551
2020-04-05,10,C. Valenciana,7184,casos,5003769,450,101,551
2020-04-06,10,C. Valenciana,7334,casos,5003769,450,101,551
2020-04-07,10,C. Valenciana,7443,casos,5003769,450,101,551
2020-04-08,10,C. Valenciana,7655,casos,5003769,450,101,551
2020-04-09,10,C. Valenciana,7964,casos,5003769,450,101,551
2020-04-10,10,C. Valenciana,8331,casos,5003769,450,101,551
2020-04-11,10,C. Valenciana,8578,casos,5003769,450,101,551
2020-04-12,10,C. Valenciana,8841,casos,5003769,450,101,551
2020-04-13,10,C. Valenciana,9060,casos,5003769,450,101,551
2020-04-14,10,C. Valenciana,9213,casos,5003769,450,101,551
2020-04-15,10,C. Valenciana,9424,casos,5003769,450,101,551
2020-02-27,11,Extremadura,0,casos,1067710,97,5,102
2020-02-28,11,Extremadura,0,casos,1067710,97,5,102
2020-02-29,11,Extremadura,0,casos,1067710,97,5,102
2020-03-01,11,Extremadura,4,casos,1067710,97,5,102
2020-03-02,11,Extremadura,6,casos,1067710,97,5,102
2020-03-03,11,Extremadura,6,casos,1067710,97,5,102
2020-03-04,11,Extremadura,6,casos,1067710,97,5,102
2020-03-05,11,Extremadura,6,casos,1067710,97,5,102
2020-03-06,11,Extremadura,6,casos,1067710,97,5,102
2020-03-07,11,Extremadura,6,casos,1067710,97,5,102
2020-03-08,11,Extremadura,6,casos,1067710,97,5,102
2020-03-09,11,Extremadura,7,casos,1067710,97,5,102
2020-03-10,11,Extremadura,8,casos,1067710,97,5,102
2020-03-11,11,Extremadura,9,casos,1067710,97,5,102
2020-03-12,11,Extremadura,19,casos,1067710,97,5,102
2020-03-13,11,Extremadura,39,casos,1067710,97,5,102
2020-03-14,11,Extremadura,66,casos,1067710,97,5,102
2020-03-15,11,Extremadura,95,casos,1067710,97,5,102
2020-03-16,11,Extremadura,111,casos,1067710,97,5,102
2020-03-17,11,Extremadura,153,casos,1067710,97,5,102
2020-03-18,11,Extremadura,194,casos,1067710,97,5,102
2020-03-19,11,Extremadura,241,casos,1067710,97,5,102
2020-03-20,11,Extremadura,297,casos,1067710,97,5,102
2020-03-21,11,Extremadura,354,casos,1067710,97,5,102
2020-03-22,11,Extremadura,384,casos,1067710,97,5,102
2020-03-23,11,Extremadura,493,casos,1067710,97,5,102
2020-03-24,11,Extremadura,636,casos,1067710,97,5,102
2020-03-25,11,Extremadura,742,casos,1067710,97,5,102
2020-03-26,11,Extremadura,969,casos,1067710,97,5,102
2020-03-27,11,Extremadura,1231,casos,1067710,97,5,102
2020-03-28,11,Extremadura,1394,casos,1067710,97,5,102
2020-03-29,11,Extremadura,1456,casos,1067710,97,5,102
2020-03-30,11,Extremadura,1560,casos,1067710,97,5,102
2020-03-31,11,Extremadura,1628,casos,1067710,97,5,102
2020-04-01,11,Extremadura,1679,casos,1067710,97,5,102
2020-04-02,11,Extremadura,1837,casos,1067710,97,5,102
2020-04-03,11,Extremadura,1893,casos,1067710,97,5,102
2020-04-04,11,Extremadura,1979,casos,1067710,97,5,102
2020-04-05,11,Extremadura,2047,casos,1067710,97,5,102
2020-04-06,11,Extremadura,2068,casos,1067710,97,5,102
2020-04-07,11,Extremadura,2116,casos,1067710,97,5,102
2020-04-08,11,Extremadura,2184,casos,1067710,97,5,102
2020-04-09,11,Extremadura,2273,casos,1067710,97,5,102
2020-04-10,11,Extremadura,2332,casos,1067710,97,5,102
2020-04-11,11,Extremadura,2486,casos,1067710,97,5,102
2020-04-12,11,Extremadura,2580,casos,1067710,97,5,102
2020-04-13,11,Extremadura,2658,casos,1067710,97,5,102
2020-04-14,11,Extremadura,2684,casos,1067710,97,5,102
2020-04-15,11,Extremadura,2762,casos,1067710,97,5,102
2020-02-27,12,Galicia,0,casos,2699499,215,48,263
2020-02-28,12,Galicia,0,casos,2699499,215,48,263
2020-02-29,12,Galicia,0,casos,2699499,215,48,263
2020-03-01,12,Galicia,0,casos,2699499,215,48,263
2020-03-02,12,Galicia,0,casos,2699499,215,48,263
2020-03-03,12,Galicia,0,casos,2699499,215,48,263
2020-03-04,12,Galicia,1,casos,2699499,215,48,263
2020-03-05,12,Galicia,1,casos,2699499,215,48,263
2020-03-06,12,Galicia,3,casos,2699499,215,48,263
2020-03-07,12,Galicia,3,casos,2699499,215,48,263
2020-03-08,12,Galicia,5,casos,2699499,215,48,263
2020-03-09,12,Galicia,6,casos,2699499,215,48,263
2020-03-10,12,Galicia,22,casos,2699499,215,48,263
2020-03-11,12,Galicia,39,casos,2699499,215,48,263
2020-03-12,12,Galicia,35,casos,2699499,215,48,263
2020-03-13,12,Galicia,85,casos,2699499,215,48,263
2020-03-14,12,Galicia,115,casos,2699499,215,48,263
2020-03-15,12,Galicia,195,casos,2699499,215,48,263
2020-03-16,12,Galicia,245,casos,2699499,215,48,263
2020-03-17,12,Galicia,292,casos,2699499,215,48,263
2020-03-18,12,Galicia,341,casos,2699499,215,48,263
2020-03-19,12,Galicia,453,casos,2699499,215,48,263
2020-03-20,12,Galicia,578,casos,2699499,215,48,263
2020-03-21,12,Galicia,739,casos,2699499,215,48,263
2020-03-22,12,Galicia,915,casos,2699499,215,48,263
2020-03-23,12,Galicia,1208,casos,2699499,215,48,263
2020-03-24,12,Galicia,1415,casos,2699499,215,48,263
2020-03-25,12,Galicia,1653,casos,2699499,215,48,263
2020-03-26,12,Galicia,1915,casos,2699499,215,48,263
2020-03-27,12,Galicia,2322,casos,2699499,215,48,263
2020-03-28,12,Galicia,2772,casos,2699499,215,48,263
2020-03-29,12,Galicia,3139,casos,2699499,215,48,263
2020-03-30,12,Galicia,3723,casos,2699499,215,48,263
2020-03-31,12,Galicia,4039,casos,2699499,215,48,263
2020-04-01,12,Galicia,4432,casos,2699499,215,48,263
2020-04-02,12,Galicia,4842,casos,2699499,215,48,263
2020-04-03,12,Galicia,5219,casos,2699499,215,48,263
2020-04-04,12,Galicia,5625,casos,2699499,215,48,263
2020-04-05,12,Galicia,5944,casos,2699499,215,48,263
2020-04-06,12,Galicia,6151,casos,2699499,215,48,263
2020-04-07,12,Galicia,6331,casos,2699499,215,48,263
2020-04-08,12,Galicia,6538,casos,2699499,215,48,263
2020-04-09,12,Galicia,6758,casos,2699499,215,48,263
2020-04-10,12,Galicia,6946,casos,2699499,215,48,263
2020-04-11,12,Galicia,7176,casos,2699499,215,48,263
2020-04-12,12,Galicia,7336,casos,2699499,215,48,263
2020-04-13,12,Galicia,7494,casos,2699499,215,48,263
2020-04-14,12,Galicia,7597,casos,2699499,215,48,263
2020-04-15,12,Galicia,7708,casos,2699499,215,48,263
2020-02-27,13,Madrid,4,casos,6663394,479,225,704
2020-02-28,13,Madrid,5,casos,6663394,479,225,704
2020-02-29,13,Madrid,8,casos,6663394,479,225,704
2020-03-01,13,Madrid,10,casos,6663394,479,225,704
2020-03-02,13,Madrid,29,casos,6663394,479,225,704
2020-03-03,13,Madrid,49,casos,6663394,479,225,704
2020-03-04,13,Madrid,70,casos,6663394,479,225,704
2020-03-05,13,Madrid,90,casos,6663394,479,225,704
2020-03-06,13,Madrid,137,casos,6663394,479,225,704
2020-03-07,13,Madrid,174,casos,6663394,479,225,704
2020-03-08,13,Madrid,202,casos,6663394,479,225,704
2020-03-09,13,Madrid,469,casos,6663394,479,225,704
2020-03-10,13,Madrid,782,casos,6663394,479,225,704
2020-03-11,13,Madrid,1024,casos,6663394,479,225,704
2020-03-12,13,Madrid,1388,casos,6663394,479,225,704
2020-03-13,13,Madrid,1990,casos,6663394,479,225,704
2020-03-14,13,Madrid,2940,casos,6663394,479,225,704
2020-03-15,13,Madrid,3544,casos,6663394,479,225,704
2020-03-16,13,Madrid,4165,casos,6663394,479,225,704
2020-03-17,13,Madrid,4871,casos,6663394,479,225,704
2020-03-18,13,Madrid,5637,casos,6663394,479,225,704
2020-03-19,13,Madrid,6777,casos,6663394,479,225,704
2020-03-20,13,Madrid,7165,casos,6663394,479,225,704
2020-03-21,13,Madrid,8921,casos,6663394,479,225,704
2020-03-22,13,Madrid,9702,casos,6663394,479,225,704
2020-03-23,13,Madrid,10575,casos,6663394,479,225,704
2020-03-24,13,Madrid,12352,casos,6663394,479,225,704
2020-03-25,13,Madrid,14597,casos,6663394,479,225,704
2020-03-26,13,Madrid,17166,casos,6663394,479,225,704
2020-03-27,13,Madrid,19243,casos,6663394,479,225,704
2020-03-28,13,Madrid,21520,casos,6663394,479,225,704
2020-03-29,13,Madrid,22677,casos,6663394,479,225,704
2020-03-30,13,Madrid,24090,casos,6663394,479,225,704
2020-03-31,13,Madrid,27509,casos,6663394,479,225,704
2020-04-01,13,Madrid,29840,casos,6663394,479,225,704
2020-04-02,13,Madrid,32155,casos,6663394,479,225,704
2020-04-03,13,Madrid,34188,casos,6663394,479,225,704
2020-04-04,13,Madrid,36249,casos,6663394,479,225,704
2020-04-05,13,Madrid,37584,casos,6663394,479,225,704
2020-04-06,13,Madrid,38723,casos,6663394,479,225,704
2020-04-07,13,Madrid,40469,casos,6663394,479,225,704
2020-04-08,13,Madrid,42450,casos,6663394,479,225,704
2020-04-09,13,Madrid,43877,casos,6663394,479,225,704
2020-04-10,13,Madrid,44783,casos,6663394,479,225,704
2020-04-11,13,Madrid,45849,casos,6663394,479,225,704
2020-04-12,13,Madrid,46587,casos,6663394,479,225,704
2020-04-13,13,Madrid,47146,casos,6663394,479,225,704
2020-04-14,13,Madrid,48048,casos,6663394,479,225,704
2020-04-15,13,Madrid,49526,casos,6663394,479,225,704
2020-02-27,14,Murcia,0,casos,1493898,112,11,123
2020-02-28,14,Murcia,0,casos,1493898,112,11,123
2020-02-29,14,Murcia,0,casos,1493898,112,11,123
2020-03-01,14,Murcia,0,casos,1493898,112,11,123
2020-03-02,14,Murcia,0,casos,1493898,112,11,123
2020-03-03,14,Murcia,0,casos,1493898,112,11,123
2020-03-04,14,Murcia,0,casos,1493898,112,11,123
2020-03-05,14,Murcia,0,casos,1493898,112,11,123
2020-03-06,14,Murcia,0,casos,1493898,112,11,123
2020-03-07,14,Murcia,0,casos,1493898,112,11,123
2020-03-08,14,Murcia,1,casos,1493898,112,11,123
2020-03-09,14,Murcia,4,casos,1493898,112,11,123
2020-03-10,14,Murcia,9,casos,1493898,112,11,123
2020-03-11,14,Murcia,11,casos,1493898,112,11,123
2020-03-12,14,Murcia,26,casos,1493898,112,11,123
2020-03-13,14,Murcia,35,casos,1493898,112,11,123
2020-03-14,14,Murcia,47,casos,1493898,112,11,123
2020-03-15,14,Murcia,71,casos,1493898,112,11,123
2020-03-16,14,Murcia,77,casos,1493898,112,11,123
2020-03-17,14,Murcia,97,casos,1493898,112,11,123
2020-03-18,14,Murcia,122,casos,1493898,112,11,123
2020-03-19,14,Murcia,167,casos,1493898,112,11,123
2020-03-20,14,Murcia,204,casos,1493898,112,11,123
2020-03-21,14,Murcia,240,casos,1493898,112,11,123
2020-03-22,14,Murcia,296,casos,1493898,112,11,123
2020-03-23,14,Murcia,345,casos,1493898,112,11,123
2020-03-24,14,Murcia,385,casos,1493898,112,11,123
2020-03-25,14,Murcia,477,casos,1493898,112,11,123
2020-03-26,14,Murcia,596,casos,1493898,112,11,123
2020-03-27,14,Murcia,714,casos,1493898,112,11,123
2020-03-28,14,Murcia,802,casos,1493898,112,11,123
2020-03-29,14,Murcia,872,casos,1493898,112,11,123
2020-03-30,14,Murcia,939,casos,1493898,112,11,123
2020-03-31,14,Murcia,974,casos,1493898,112,11,123
2020-04-01,14,Murcia,1041,casos,1493898,112,11,123
2020-04-02,14,Murcia,1084,casos,1493898,112,11,123
2020-04-03,14,Murcia,1145,casos,1493898,112,11,123
2020-04-04,14,Murcia,1188,casos,1493898,112,11,123
2020-04-05,14,Murcia,1235,casos,1493898,112,11,123
2020-04-06,14,Murcia,1259,casos,1493898,112,11,123
2020-04-07,14,Murcia,1283,casos,1493898,112,11,123
2020-04-08,14,Murcia,1326,casos,1493898,112,11,123
2020-04-09,14,Murcia,1356,casos,1493898,112,11,123
2020-04-10,14,Murcia,1383,casos,1493898,112,11,123
2020-04-11,14,Murcia,1413,casos,1493898,112,11,123
2020-04-12,14,Murcia,1449,casos,1493898,112,11,123
2020-04-13,14,Murcia,1463,casos,1493898,112,11,123
2020-04-14,14,Murcia,1487,casos,1493898,112,11,123
2020-04-15,14,Murcia,1520,casos,1493898,112,11,123
2020-02-27,15,Navarra,0,casos,654214,46,19,65
2020-02-28,15,Navarra,0,casos,654214,46,19,65
2020-02-29,15,Navarra,0,casos,654214,46,19,65
2020-03-01,15,Navarra,1,casos,654214,46,19,65
2020-03-02,15,Navarra,1,casos,654214,46,19,65
2020-03-03,15,Navarra,1,casos,654214,46,19,65
2020-03-04,15,Navarra,3,casos,654214,46,19,65
2020-03-05,15,Navarra,3,casos,654214,46,19,65
2020-03-06,15,Navarra,3,casos,654214,46,19,65
2020-03-07,15,Navarra,3,casos,654214,46,19,65
2020-03-08,15,Navarra,3,casos,654214,46,19,65
2020-03-09,15,Navarra,3,casos,654214,46,19,65
2020-03-10,15,Navarra,12,casos,654214,46,19,65
2020-03-11,15,Navarra,46,casos,654214,46,19,65
2020-03-12,15,Navarra,73,casos,654214,46,19,65
2020-03-13,15,Navarra,130,casos,654214,46,19,65
2020-03-14,15,Navarra,146,casos,654214,46,19,65
2020-03-15,15,Navarra,183,casos,654214,46,19,65
2020-03-16,15,Navarra,274,casos,654214,46,19,65
2020-03-17,15,Navarra,313,casos,654214,46,19,65
2020-03-18,15,Navarra,386,casos,654214,46,19,65
2020-03-19,15,Navarra,482,casos,654214,46,19,65
2020-03-20,15,Navarra,554,casos,654214,46,19,65
2020-03-21,15,Navarra,664,casos,654214,46,19,65
2020-03-22,15,Navarra,794,casos,654214,46,19,65
2020-03-23,15,Navarra,886,casos,654214,46,19,65
2020-03-24,15,Navarra,1014,casos,654214,46,19,65
2020-03-25,15,Navarra,1197,casos,654214,46,19,65
2020-03-26,15,Navarra,1411,casos,654214,46,19,65
2020-03-27,15,Navarra,1641,casos,654214,46,19,65
2020-03-28,15,Navarra,1829,casos,654214,46,19,65
2020-03-29,15,Navarra,2011,casos,654214,46,19,65
2020-03-30,15,Navarra,2146,casos,654214,46,19,65
2020-03-31,15,Navarra,2305,casos,654214,46,19,65
2020-04-01,15,Navarra,2497,casos,654214,46,19,65
2020-04-02,15,Navarra,2682,casos,654214,46,19,65
2020-04-03,15,Navarra,2836,casos,654214,46,19,65
2020-04-04,15,Navarra,2972,casos,654214,46,19,65
2020-04-05,15,Navarra,3073,casos,654214,46,19,65
2020-04-06,15,Navarra,3231,casos,654214,46,19,65
2020-04-07,15,Navarra,3355,casos,654214,46,19,65
2020-04-08,15,Navarra,3467,casos,654214,46,19,65
2020-04-09,15,Navarra,3575,casos,654214,46,19,65
2020-04-10,15,Navarra,3748,casos,654214,46,19,65
2020-04-11,15,Navarra,3817,casos,654214,46,19,65
2020-04-12,15,Navarra,3969,casos,654214,46,19,65
2020-04-13,15,Navarra,4092,casos,654214,46,19,65
2020-04-14,15,Navarra,4150,casos,654214,46,19,65
2020-04-15,15,Navarra,4246,casos,654214,46,19,65
2020-02-27,16,País Vasco,0,casos,2207776,158,21,179
2020-02-28,16,País Vasco,0,casos,2207776,158,21,179
2020-02-29,16,País Vasco,2,casos,2207776,158,21,179
2020-03-01,16,País Vasco,3,casos,2207776,158,21,179
2020-03-02,16,País Vasco,9,casos,2207776,158,21,179
2020-03-03,16,País Vasco,13,casos,2207776,158,21,179
2020-03-04,16,País Vasco,17,casos,2207776,158,21,179
2020-03-05,16,País Vasco,17,casos,2207776,158,21,179
2020-03-06,16,País Vasco,45,casos,2207776,158,21,179
2020-03-07,16,País Vasco,45,casos,2207776,158,21,179
2020-03-08,16,País Vasco,102,casos,2207776,158,21,179
2020-03-09,16,País Vasco,149,casos,2207776,158,21,179
2020-03-10,16,País Vasco,195,casos,2207776,158,21,179
2020-03-11,16,País Vasco,225,casos,2207776,158,21,179
2020-03-12,16,País Vasco,346,casos,2207776,158,21,179
2020-03-13,16,País Vasco,417,casos,2207776,158,21,179
2020-03-14,16,País Vasco,417,casos,2207776,158,21,179
2020-03-15,16,País Vasco,630,casos,2207776,158,21,179
2020-03-16,16,País Vasco,630,casos,2207776,158,21,179
2020-03-17,16,País Vasco,765,casos,2207776,158,21,179
2020-03-18,16,País Vasco,973,casos,2207776,158,21,179
2020-03-19,16,País Vasco,1190,casos,2207776,158,21,179
2020-03-20,16,País Vasco,1465,casos,2207776,158,21,179
2020-03-21,16,País Vasco,1725,casos,2207776,158,21,179
2020-03-22,16,País Vasco,2097,casos,2207776,158,21,179
2020-03-23,16,País Vasco,2421,casos,2207776,158,21,179
2020-03-24,16,País Vasco,2728,casos,2207776,158,21,179
2020-03-25,16,País Vasco,3271,casos,2207776,158,21,179
2020-03-26,16,País Vasco,3946,casos,2207776,158,21,179
2020-03-27,16,País Vasco,4601,casos,2207776,158,21,179
2020-03-28,16,País Vasco,5136,casos,2207776,158,21,179
2020-03-29,16,País Vasco,5740,casos,2207776,158,21,179
2020-03-30,16,País Vasco,6057,casos,2207776,158,21,179
2020-03-31,16,País Vasco,6320,casos,2207776,158,21,179
2020-04-01,16,País Vasco,6838,casos,2207776,158,21,179
2020-04-02,16,País Vasco,7317,casos,2207776,158,21,179
2020-04-03,16,País Vasco,7827,casos,2207776,158,21,179
2020-04-04,16,País Vasco,8187,casos,2207776,158,21,179
2020-04-05,16,País Vasco,8628,casos,2207776,158,21,179
2020-04-06,16,País Vasco,8810,casos,2207776,158,21,179
2020-04-07,16,País Vasco,9021,casos,2207776,158,21,179
2020-04-08,16,País Vasco,9452,casos,2207776,158,21,179
2020-04-09,16,País Vasco,9806,casos,2207776,158,21,179
2020-04-10,16,País Vasco,10103,casos,2207776,158,21,179
2020-04-11,16,País Vasco,10515,casos,2207776,158,21,179
2020-04-12,16,País Vasco,10772,casos,2207776,158,21,179
2020-04-13,16,País Vasco,11018,casos,2207776,158,21,179
2020-04-14,16,País Vasco,11226,casos,2207776,158,21,179
2020-04-15,16,País Vasco,11475,casos,2207776,158,21,179
2020-03-21,01,Andalucía,605,hospitalizados,8414240,572,162,734
2020-03-22,01,Andalucía,724,hospitalizados,8414240,572,162,734
2020-03-23,01,Andalucía,865,hospitalizados,8414240,572,162,734
2020-03-24,01,Andalucía,1132,hospitalizados,8414240,572,162,734
2020-03-25,01,Andalucía,1433,hospitalizados,8414240,572,162,734
2020-03-26,01,Andalucía,1626,hospitalizados,8414240,572,162,734
2020-03-27,01,Andalucía,1843,hospitalizados,8414240,572,162,734
2020-03-28,01,Andalucía,2106,hospitalizados,8414240,572,162,734
2020-03-29,01,Andalucía,2294,hospitalizados,8414240,572,162,734
2020-03-30,01,Andalucía,2671,hospitalizados,8414240,572,162,734
2020-03-31,01,Andalucía,2867,hospitalizados,8414240,572,162,734
2020-04-01,01,Andalucía,3147,hospitalizados,8414240,572,162,734
2020-04-02,01,Andalucía,3444,hospitalizados,8414240,572,162,734
2020-04-03,01,Andalucía,3673,hospitalizados,8414240,572,162,734
2020-04-04,01,Andalucía,3896,hospitalizados,8414240,572,162,734
2020-04-05,01,Andalucía,4107,hospitalizados,8414240,572,162,734
2020-04-06,01,Andalucía,4227,hospitalizados,8414240,572,162,734
2020-04-07,01,Andalucía,4335,hospitalizados,8414240,572,162,734
2020-04-08,01,Andalucía,4463,hospitalizados,8414240,572,162,734
2020-04-09,01,Andalucía,4599,hospitalizados,8414240,572,162,734
2020-04-10,01,Andalucía,4715,hospitalizados,8414240,572,162,734
2020-04-11,01,Andalucía,4808,hospitalizados,8414240,572,162,734
2020-04-12,01,Andalucía,4950,hospitalizados,8414240,572,162,734
2020-04-13,01,Andalucía,4993,hospitalizados,8414240,572,162,734
2020-04-14,01,Andalucía,5054,hospitalizados,8414240,572,162,734
2020-04-15,01,Andalucía,5147,hospitalizados,8414240,572,162,734
2020-03-21,02,Aragón,192,hospitalizados,1319291,113,22,135
2020-03-22,02,Aragón,241,hospitalizados,1319291,113,22,135
2020-03-23,02,Aragón,298,hospitalizados,1319291,113,22,135
2020-03-24,02,Aragón,384,hospitalizados,1319291,113,22,135
2020-03-25,02,Aragón,459,hospitalizados,1319291,113,22,135
2020-03-26,02,Aragón,562,hospitalizados,1319291,113,22,135
2020-03-27,02,Aragón,693,hospitalizados,1319291,113,22,135
2020-03-28,02,Aragón,835,hospitalizados,1319291,113,22,135
2020-03-29,02,Aragón,835,hospitalizados,1319291,113,22,135
2020-03-30,02,Aragón,1094,hospitalizados,1319291,113,22,135
2020-03-31,02,Aragón,1176,hospitalizados,1319291,113,22,135
2020-04-01,02,Aragón,1234,hospitalizados,1319291,113,22,135
2020-04-02,02,Aragón,1320,hospitalizados,1319291,113,22,135
2020-04-03,02,Aragón,1431,hospitalizados,1319291,113,22,135
2020-04-04,02,Aragón,1505,hospitalizados,1319291,113,22,135
2020-04-05,02,Aragón,1588,hospitalizados,1319291,113,22,135
2020-04-06,02,Aragón,1637,hospitalizados,1319291,113,22,135
2020-04-07,02,Aragón,1663,hospitalizados,1319291,113,22,135
2020-04-08,02,Aragón,1716,hospitalizados,1319291,113,22,135
2020-04-09,02,Aragón,1765,hospitalizados,1319291,113,22,135
2020-04-10,02,Aragón,1822,hospitalizados,1319291,113,22,135
2020-04-11,02,Aragón,1860,hospitalizados,1319291,113,22,135
2020-04-12,02,Aragón,1901,hospitalizados,1319291,113,22,135
2020-04-13,02,Aragón,1938,hospitalizados,1319291,113,22,135
2020-04-14,02,Aragón,1966,hospitalizados,1319291,113,22,135
2020-04-15,02,Aragón,2006,hospitalizados,1319291,113,22,135
2020-03-21,03,Asturias,133,hospitalizados,1022800,86,7,93
2020-03-22,03,Asturias,171,hospitalizados,1022800,86,7,93
2020-03-23,03,Asturias,194,hospitalizados,1022800,86,7,93
2020-03-24,03,Asturias,224,hospitalizados,1022800,86,7,93
2020-03-25,03,Asturias,263,hospitalizados,1022800,86,7,93
2020-03-26,03,Asturias,300,hospitalizados,1022800,86,7,93
2020-03-27,03,Asturias,339,hospitalizados,1022800,86,7,93
2020-03-28,03,Asturias,408,hospitalizados,1022800,86,7,93
2020-03-29,03,Asturias,466,hospitalizados,1022800,86,7,93
2020-03-30,03,Asturias,479,hospitalizados,1022800,86,7,93
2020-03-31,03,Asturias,529,hospitalizados,1022800,86,7,93
2020-04-01,03,Asturias,590,hospitalizados,1022800,86,7,93
2020-04-02,03,Asturias,640,hospitalizados,1022800,86,7,93
2020-04-03,03,Asturias,702,hospitalizados,1022800,86,7,93
2020-04-04,03,Asturias,766,hospitalizados,1022800,86,7,93
2020-04-05,03,Asturias,808,hospitalizados,1022800,86,7,93
2020-04-06,03,Asturias,846,hospitalizados,1022800,86,7,93
2020-04-07,03,Asturias,889,hospitalizados,1022800,86,7,93
2020-04-08,03,Asturias,958,hospitalizados,1022800,86,7,93
2020-04-09,03,Asturias,1018,hospitalizados,1022800,86,7,93
2020-04-10,03,Asturias,1083,hospitalizados,1022800,86,7,93
2020-04-11,03,Asturias,1147,hospitalizados,1022800,86,7,93
2020-04-12,03,Asturias,1208,hospitalizados,1022800,86,7,93
2020-04-13,03,Asturias,1265,hospitalizados,1022800,86,7,93
2020-04-14,03,Asturias,1330,hospitalizados,1022800,86,7,93
2020-04-15,03,Asturias,1387,hospitalizados,1022800,86,7,93
2020-03-21,04,Baleares,60,hospitalizados,1149460,78,46,124
2020-03-22,04,Baleares,79,hospitalizados,1149460,78,46,124
2020-03-23,04,Baleares,87,hospitalizados,1149460,78,46,124
2020-03-24,04,Baleares,127,hospitalizados,1149460,78,46,124
2020-03-25,04,Baleares,164,hospitalizados,1149460,78,46,124
2020-03-26,04,Baleares,205,hospitalizados,1149460,78,46,124
2020-03-27,04,Baleares,237,hospitalizados,1149460,78,46,124
2020-03-28,04,Baleares,283,hospitalizados,1149460,78,46,124
2020-03-29,04,Baleares,345,hospitalizados,1149460,78,46,124
2020-03-30,04,Baleares,353,hospitalizados,1149460,78,46,124
2020-03-31,04,Baleares,399,hospitalizados,1149460,78,46,124
2020-04-01,04,Baleares,468,hospitalizados,1149460,78,46,124
2020-04-02,04,Baleares,517,hospitalizados,1149460,78,46,124
2020-04-03,04,Baleares,587,hospitalizados,1149460,78,46,124
2020-04-04,04,Baleares,634,hospitalizados,1149460,78,46,124
2020-04-05,04,Baleares,664,hospitalizados,1149460,78,46,124
2020-04-06,04,Baleares,683,hospitalizados,1149460,78,46,124
2020-04-07,04,Baleares,705,hospitalizados,1149460,78,46,124
2020-04-08,04,Baleares,731,hospitalizados,1149460,78,46,124
2020-04-09,04,Baleares,751,hospitalizados,1149460,78,46,124
2020-04-10,04,Baleares,777,hospitalizados,1149460,78,46,124
2020-04-11,04,Baleares,778,hospitalizados,1149460,78,46,124
2020-04-12,04,Baleares,805,hospitalizados,1149460,78,46,124
2020-04-13,04,Baleares,811,hospitalizados,1149460,78,46,124
2020-04-14,04,Baleares,826,hospitalizados,1149460,78,46,124
2020-04-15,04,Baleares,857,hospitalizados,1149460,78,46,124
2020-03-21,05,Canarias,139,hospitalizados,2153389,187,50,237
2020-03-22,05,Canarias,150,hospitalizados,2153389,187,50,237
2020-03-23,05,Canarias,172,hospitalizados,2153389,187,50,237
2020-03-24,05,Canarias,207,hospitalizados,2153389,187,50,237
2020-03-25,05,Canarias,235,hospitalizados,2153389,187,50,237
2020-03-26,05,Canarias,279,hospitalizados,2153389,187,50,237
2020-03-27,05,Canarias,328,hospitalizados,2153389,187,50,237
2020-03-28,05,Canarias,377,hospitalizados,2153389,187,50,237
2020-03-29,05,Canarias,425,hospitalizados,2153389,187,50,237
2020-03-30,05,Canarias,444,hospitalizados,2153389,187,50,237
2020-03-31,05,Canarias,483,hospitalizados,2153389,187,50,237
2020-04-01,05,Canarias,532,hospitalizados,2153389,187,50,237
2020-04-02,05,Canarias,566,hospitalizados,2153389,187,50,237
2020-04-03,05,Canarias,605,hospitalizados,2153389,187,50,237
2020-04-04,05,Canarias,632,hospitalizados,2153389,187,50,237
2020-04-05,05,Canarias,644,hospitalizados,2153389,187,50,237
2020-04-06,05,Canarias,651,hospitalizados,2153389,187,50,237
